ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
50,Vermont,VT,50023,Washington County,50023954900,Census Tract 9549; Washington County; Vermont,2.282509926952,1934,224,998,109,900,105,420,154,33,25,258,89,6,10,34,25,384,83,398,112,293,80,84,75,0,40,280,300,121,43,25,30,7,14,66,28,7,2,22.0,7.6,3.0,2.2,28.7,9.3,0.5,0.7,1.8,1.3,19.9,4.5,20.6,4.5,15.1,4.3,9.4,8.3,0.0,2.1,14.5,15.4,12.1,4.1,2.5,3.1,0.8,1.6,7.3,3.1,0.4,0.1,0.7277,0.445,0.6335,0.0209,0.1204,1.9475,0.3089,0.4031,0.7382,0.5759,0.9058,0.0,2.623,0.6283,0.9215,0.9215,0.9215,0.8639,0.3246,0.4555,0.712,0.4346,2.7906,0.6911,8.2826,0.6126,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,2,3409,103,39,0,10,56,37,44,34,0,10,0,10,180,130,0,10,11.4,4.4,0.0,1.2,2.9,1.9,2.3,1.8,0.0,1.2,0.0,1.2,9.3,6.3,0.0,1.2
50,Vermont,VT,50023,Washington County,50023955000,Census Tract 9550; Washington County; Vermont,31.748121509682,2604,32,1236,149,1127,146,200,84,44,40,284,163,44,36,116,102,544,115,552,104,197,63,55,33,4,39,157,95,5,13,128,55,19,26,33,29,0,10,7.7,3.2,3.0,2.7,25.2,14.1,2.4,1.9,4.5,3.9,20.9,4.4,21.2,4.0,7.6,2.4,4.9,2.9,0.2,1.6,6.0,3.6,0.4,1.1,10.4,4.6,1.7,2.3,2.9,2.5,0.0,0.4,0.1047,0.445,0.4555,0.1257,0.6178,1.7487,0.2147,0.445,0.7958,0.0471,0.6283,0.5707,2.4869,0.5393,0.3613,0.3613,0.3613,0.3141,0.8272,0.6387,0.3089,0.0,2.0889,0.3717,6.6858,0.2932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2961,92,48,36,44,55,36,26,25,4,8,0,10,36,32,0,10,8.2,4.2,1.4,1.7,2.1,1.4,1.0,1.0,0.2,0.3,0.0,0.9,1.4,1.2,0.0,0.9
50,Vermont,VT,50023,Washington County,50023955100,Census Tract 9551; Washington County; Vermont,1.422024090754,4337,427,2120,195,1934,194,1591,522,209,140,565,197,356,197,29,44,615,161,918,242,937,282,162,114,0,40,299,593,262,145,14,24,41,48,379,195,71,4,36.8,11.5,9.1,6.3,29.2,9.8,11.5,6.3,0.7,1.0,14.2,4.0,21.2,4.7,21.7,6.8,8.4,5.8,0.0,1.0,6.9,13.7,12.3,6.7,0.7,1.1,2.1,2.5,19.6,9.3,1.6,0.2,0.9634,0.9424,0.6649,0.9215,0.0262,3.5184,0.8743,0.1257,0.7958,0.9215,0.8534,0.0,2.6964,0.6754,0.4712,0.4712,0.4712,0.8691,0.1361,0.6963,0.9686,0.6597,3.3298,0.8743,10.0158,0.8691,1,1,0,1,0,3,0,0,1,0,0,1,0,0,0,0,0,1,0,1,5,2391,292,183,7,15,150,108,0,10,0,10,0,10,133,82,9,15,15.1,8.9,0.2,0.3,3.5,2.4,0.0,0.5,0.0,0.5,0.0,0.5,3.1,1.8,0.2,0.4
50,Vermont,VT,50023,Washington County,50023955200,Census Tract 9552; Washington County; Vermont,2.565468638672,4151,426,1968,229,1861,245,1482,429,99,79,774,224,280,182,99,82,616,160,824,209,1201,393,120,97,0,40,276,585,139,84,9,14,0,14,456,173,142,15,37.2,10.0,5.0,3.9,41.6,10.7,9.3,6.0,2.5,2.1,14.8,3.9,19.9,4.5,29.8,9.4,6.4,5.1,0.0,1.0,6.6,14.1,7.1,4.2,0.5,0.7,0.0,0.8,24.5,8.8,3.4,0.1,0.9686,0.8168,0.9424,0.8639,0.2042,3.7959,0.9319,0.1675,0.6649,0.9895,0.7435,0.0,2.5654,0.5759,0.4346,0.4346,0.4346,0.7277,0.1099,0.0,1.0,0.7958,2.6334,0.623,9.4293,0.8168,1,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,4,6721,277,140,26,28,0,10,74,43,0,10,0,10,176,150,0,10,14.9,7.0,0.6,0.7,0.0,0.5,1.8,1.0,0.0,0.5,0.0,0.5,4.2,3.5,0.0,0.5
50,Vermont,VT,50023,Washington County,50023955300,Census Tract 9553; Washington County; Vermont,16.13860606913,3879,294,1791,146,1738,151,130,83,6,10,215,90,94,53,27,34,1163,166,515,151,435,125,74,71,8,40,274,434,0,14,51,42,0,14,43,53,0,10,3.4,2.1,0.3,0.4,12.4,5.1,3.1,1.8,0.7,0.9,30.0,4.3,13.3,3.7,11.2,3.4,4.3,4.1,0.2,1.0,7.1,11.2,0.0,0.8,2.8,2.3,0.0,0.8,2.5,3.0,0.0,0.3,0.0105,0.0471,0.0052,0.2251,0.0262,0.3141,0.0,0.9215,0.1047,0.2461,0.5131,0.5707,2.3561,0.4712,0.5236,0.5236,0.5236,0.0,0.3351,0.0,0.2723,0.0,0.6074,0.0105,3.8012,0.0262,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2143,24,22,30,30,168,95,0,10,0,10,0,10,21,22,55,62,1.4,1.2,0.8,0.8,4.3,2.4,0.0,0.6,0.0,0.6,0.0,0.6,0.5,0.6,1.4,1.6
50,Vermont,VT,50023,Washington County,50023955400,Census Tract 9554; Washington County; Vermont,14.434445663916,4062,293,1902,222,1838,227,384,159,73,92,447,217,149,112,153,101,539,181,886,204,468,192,177,121,0,40,340,433,0,14,203,107,0,14,92,77,3,3,9.5,3.9,2.9,3.7,24.3,11.4,4.9,3.8,3.8,2.5,13.3,4.6,21.8,5.1,11.5,4.6,9.6,6.5,0.0,1.1,8.4,10.6,0.0,0.7,10.7,5.5,0.0,0.8,5.0,4.2,0.1,0.1,0.178,0.4084,0.4084,0.4293,0.4921,1.9162,0.2932,0.0942,0.8586,0.288,0.9267,0.0,2.1675,0.3455,0.6492,0.6492,0.6492,0.0,0.8377,0.0,0.5288,0.3403,1.7068,0.2304,6.4397,0.2094,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3630,139,99,265,169,56,75,0,10,0,10,0,10,19,31,0,10,7.6,5.3,6.5,4.1,1.4,1.8,0.0,0.6,0.0,0.6,0.0,0.6,0.5,0.8,0.0,0.6
50,Vermont,VT,50023,Washington County,50023955501,Census Tract 9555.01; Washington County; Vermont,27.439808906416,2341,250,996,130,899,114,537,201,48,62,271,115,74,54,3,5,566,145,387,136,441,149,50,54,0,40,131,356,20,25,120,65,0,14,78,55,137,9,23.4,8.4,4.5,5.5,30.1,12.2,4.2,3.0,0.1,0.2,24.2,6.3,16.5,5.2,19.2,6.6,5.6,6.0,0.0,1.9,5.6,15.2,2.0,2.5,12.0,6.6,0.0,1.6,8.7,5.7,5.9,0.7,0.7749,0.7225,0.6911,0.3351,0.0105,2.5341,0.5026,0.7173,0.3298,0.8691,0.6702,0.0,2.5864,0.5812,0.3194,0.3194,0.3194,0.5026,0.8639,0.0,0.7853,0.8848,3.0366,0.7801,8.4765,0.6754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1917,148,83,0,10,0,10,0,10,0,10,0,10,131,117,0,10,16.5,8.4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.6,4.9,0.0,1.0
50,Vermont,VT,50023,Washington County,50023955502,Census Tract 9555.02; Washington County; Vermont,58.891258133542,4624,462,1600,162,1336,144,567,337,3,5,315,128,162,73,133,81,761,183,595,230,711,164,27,27,17,48,524,635,108,79,115,61,21,21,0,10,1372,82,17.3,10.0,0.1,0.2,23.6,9.2,6.5,2.9,2.9,1.7,16.5,4.3,12.9,4.1,15.4,3.4,2.0,2.0,0.4,1.1,11.3,13.7,6.7,4.9,7.2,3.7,1.5,1.6,0.0,1.7,29.7,3.5,0.5131,0.0419,0.356,0.5969,0.2932,1.8011,0.2513,0.2251,0.0838,0.623,0.1885,0.7225,1.8429,0.2147,0.7958,0.7958,0.7958,0.7068,0.6126,0.5969,0.0,0.9843,2.9006,0.733,7.3404,0.4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4835,157,97,20,25,218,86,70,55,0,10,0,10,216,143,0,10,11.8,6.8,0.4,0.6,4.7,1.8,1.5,1.2,0.0,0.5,0.0,0.5,4.7,3.0,0.0,0.5
50,Vermont,VT,50023,Washington County,50023955600,Census Tract 9556; Washington County; Vermont,40.083538590962,1736,305,2556,146,756,91,540,312,14,15,250,89,15,16,113,44,458,102,188,62,146,72,11,16,9,40,66,431,229,89,34,33,0,14,24,36,0,10,31.1,17.1,1.6,1.8,33.1,11.1,1.0,1.1,6.5,2.6,26.4,5.3,10.8,3.2,8.4,4.2,1.5,2.1,0.5,2.4,3.8,24.8,9.0,3.4,1.3,1.3,0.0,1.9,3.2,4.8,0.0,0.6,0.9058,0.1885,0.7696,0.0366,0.8534,2.7539,0.5969,0.8272,0.0471,0.0995,0.1047,0.7801,1.8586,0.2251,0.1885,0.1885,0.1885,0.7906,0.199,0.0,0.3613,0.0,1.3509,0.0995,6.1519,0.1885,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1877,50,38,0,10,36,22,3,6,0,10,0,10,27,27,0,10,6.6,4.8,0.0,1.3,2.1,1.3,0.2,0.3,0.0,1.3,0.0,1.3,1.6,1.6,0.0,1.3
50,Vermont,VT,50023,Washington County,50023955700,Census Tract 9557; Washington County; Vermont,25.748416122138,1675,232,1121,129,858,142,195,92,6,9,179,78,34,23,121,78,505,138,254,63,268,117,13,12,10,41,128,331,28,38,22,18,0,14,46,41,4,2,11.7,5.3,0.7,1.0,20.9,8.4,2.6,1.8,7.2,4.5,30.1,6.9,15.2,3.1,16.0,6.5,1.5,1.4,0.6,2.6,7.6,19.7,2.5,3.4,2.0,1.6,0.0,1.6,5.4,4.6,0.2,0.1,0.2723,0.0785,0.2356,0.1571,0.8796,1.6231,0.1885,0.9319,0.1885,0.6754,0.1047,0.8063,2.7068,0.6859,0.5864,0.5864,0.5864,0.5497,0.2618,0.0,0.5812,0.3874,1.7801,0.2565,6.6964,0.3037,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1970,158,101,4,7,43,31,4,6,0,10,0,10,71,55,6,9,18.4,10.0,0.2,0.4,2.6,1.9,0.2,0.4,0.0,1.3,0.0,1.3,4.2,3.4,0.4,0.5
50,Vermont,VT,50023,Washington County,50023955800,Census Tract 9558; Washington County; Vermont,36.506333676918,1240,155,1080,86,474,63,89,42,28,16,61,23,19,15,42,24,181,57,183,41,64,30,6,8,0,40,11,218,0,14,12,15,4,11,4,5,16,4,7.3,3.3,3.5,1.9,12.9,4.5,2.1,1.8,3.4,1.9,14.6,4.1,14.8,3.3,5.2,2.5,1.2,1.7,0.0,3.3,0.9,17.6,0.0,1.3,1.1,1.4,0.8,2.3,0.8,1.1,1.3,0.3,0.0942,0.5497,0.0105,0.1099,0.4188,1.1831,0.1047,0.1518,0.1728,0.0,0.0733,0.0,0.3979,0.0,0.0,0.0,0.0,0.0,0.1937,0.4555,0.0681,0.6387,1.356,0.1047,2.937,0.0052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264,16,15,0,10,6,7,3,5,0,10,0,10,2,3,0,10,3.4,3.1,0.0,1.8,0.5,0.5,0.2,0.4,0.0,1.8,0.0,1.8,0.2,0.3,0.0,1.8
50,Vermont,VT,50025,Windham County,50025967000,Census Tract 9670; Windham County; Vermont,3.511249812098,2824,257,1552,166,1292,124,768,225,46,39,465,128,49,44,93,53,545,137,613,177,462,148,87,64,0,40,386,373,121,52,12,22,20,29,182,74,57,5,27.6,7.7,3.0,2.6,36.0,9.3,2.6,2.3,3.3,2.0,19.3,4.9,21.7,5.1,16.5,5.5,6.7,4.9,0.0,1.5,13.7,13.1,7.8,3.2,0.8,1.4,1.5,2.2,14.1,5.5,2.0,0.3,0.8743,0.445,0.8743,0.1571,0.3874,2.7381,0.5759,0.3874,0.8482,0.7225,0.7644,0.0,2.7225,0.6963,0.9058,0.9058,0.9058,0.7592,0.1414,0.5969,0.9005,0.712,3.11,0.801,9.4764,0.822,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2,3176,139,66,73,83,64,69,95,81,15,22,0,10,139,141,0,10,10.8,5.1,2.6,2.9,2.3,2.4,3.4,2.8,0.5,0.8,0.0,0.8,4.9,5.0,0.0,0.8
50,Vermont,VT,50025,Windham County,50025967100,Census Tract 9671; Windham County; Vermont,37.89911787711,2043,255,1064,137,971,146,287,104,39,29,278,87,40,36,67,58,725,167,317,107,265,78,33,28,0,40,88,357,0,14,66,45,0,14,44,35,52,6,14.2,4.8,3.3,2.6,28.6,7.9,2.5,2.2,3.3,2.8,35.5,7.7,15.5,4.5,13.0,4.1,3.4,2.8,0.0,2.1,4.3,17.5,0.0,1.3,6.2,4.5,0.0,1.4,4.5,3.7,2.5,0.4,0.3874,0.4974,0.623,0.1414,0.3874,2.0366,0.3455,0.9948,0.2251,0.3874,0.4084,0.0,2.0157,0.2984,0.2304,0.2304,0.2304,0.0,0.534,0.0,0.4869,0.7435,1.7644,0.2461,6.0471,0.1675,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1217,260,156,0,10,37,33,11,18,0,10,0,10,40,36,0,10,26.8,13.7,0.0,1.1,1.8,1.6,0.5,0.9,0.0,1.1,0.0,1.1,2.0,1.8,0.0,1.1
50,Vermont,VT,50025,Windham County,50025967200,Census Tract 9672; Windham County; Vermont,133.31881595758,3744,405,2174,154,1475,142,626,125,66,31,361,66,158,39,163,71,869,92,490,103,462,118,23,14,3,37,261,545,65,28,148,45,13,9,67,28,23,10,16.8,2.8,3.3,1.5,24.5,3.8,5.3,1.4,4.4,1.8,23.2,2.9,13.1,2.2,12.4,3.0,1.5,0.9,0.1,1.0,7.0,14.5,3.0,1.3,6.8,2.0,0.9,0.6,4.5,1.8,0.6,0.3,0.4712,0.4974,0.4241,0.4555,0.6073,2.4555,0.4398,0.6492,0.0942,0.3455,0.1047,0.4712,1.6648,0.1414,0.5026,0.5026,0.5026,0.5812,0.5759,0.4817,0.4869,0.4921,2.6178,0.5969,7.2407,0.4031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2456,286,124,2,4,109,83,14,20,10,15,0,10,112,48,14,17,19.4,7.2,0.1,0.1,2.9,2.1,0.4,0.5,0.3,0.4,0.0,0.6,3.0,1.2,0.4,0.4
50,Vermont,VT,50025,Windham County,50025967300,Census Tract 9673; Windham County; Vermont,35.468168719646,1937,386,1509,143,844,171,343,183,20,30,254,128,114,57,147,94,457,130,213,99,248,136,4,12,0,40,119,538,124,72,56,45,0,14,1,2,5,3,17.8,8.8,1.6,2.5,30.1,13.9,7.1,3.7,7.6,4.8,23.6,7.0,11.0,4.8,12.8,7.0,0.5,1.4,0.0,2.1,6.1,27.7,8.2,4.7,3.7,3.0,0.0,1.7,0.1,0.2,0.3,0.1,0.5654,0.1885,0.6911,0.6806,0.9162,3.0418,0.7068,0.6754,0.0576,0.377,0.0314,0.0,1.1414,0.0366,0.3717,0.3717,0.3717,0.7644,0.3822,0.0,0.0366,0.4136,1.5968,0.1885,6.1517,0.1832,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1651,170,110,12,17,34,25,0,10,0,10,0,10,73,54,0,10,20.1,11.0,0.6,0.9,1.8,1.4,0.0,1.2,0.0,1.2,0.0,1.2,3.8,2.8,0.0,1.2
50,Vermont,VT,50025,Windham County,50025967400,Census Tract 9674; Windham County; Vermont,48.946110385392,981,172,1076,102,436,88,224,144,28,28,120,67,9,9,37,29,236,86,202,98,166,79,29,25,0,40,43,242,0,14,48,34,3,12,8,7,0,10,23.0,14.2,5.1,5.0,27.5,14.3,1.2,1.2,3.8,3.0,24.1,8.3,20.6,8.0,16.9,7.3,6.7,5.6,0.0,4.2,4.4,24.7,0.0,1.3,4.5,3.1,0.7,2.7,1.8,1.6,0.0,1.0,0.7696,0.822,0.5707,0.0471,0.4921,2.7015,0.5602,0.7016,0.7382,0.7644,0.7644,0.0,2.9686,0.8482,0.2356,0.2356,0.2356,0.0,0.4346,0.4293,0.178,0.0,1.0419,0.0419,6.9476,0.3455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,57,39,21,28,0,10,0,10,22,32,0,10,0,10,0,10,13.1,8.9,2.1,2.8,0.0,2.3,0.0,2.3,2.2,3.3,0.0,2.3,0.0,2.3,0.0,2.3
50,Vermont,VT,50025,Windham County,50025967500,Census Tract 9675; Windham County; Vermont,100.58068876529,1231,207,2424,101,436,71,112,52,34,26,78,33,42,28,64,59,271,54,218,80,102,38,19,18,0,40,26,287,318,58,55,26,0,14,0,10,0,10,9.1,3.9,4.6,3.4,17.9,7.0,4.4,2.8,5.2,4.6,22.0,4.6,17.7,5.1,8.3,3.0,4.4,4.1,0.0,3.3,2.1,23.3,13.1,2.3,2.3,1.1,0.0,3.2,0.0,5.0,0.0,0.8,0.1623,0.7435,0.0942,0.3665,0.7435,2.11,0.3613,0.5393,0.4084,0.0785,0.5393,0.0,1.5655,0.1204,0.0419,0.0419,0.0419,0.8743,0.2932,0.0,0.0,0.0,1.1675,0.0628,4.8849,0.0733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2110,118,60,0,10,26,44,0,10,0,10,0,10,0,10,0,10,27.1,11.9,0.0,1.8,2.1,3.5,0.0,1.8,0.0,1.8,0.0,1.8,0.0,1.8,0.0,1.8
50,Vermont,VT,50025,Windham County,50025967600,Census Tract 9676; Windham County; Vermont,45.024866195432,3013,31,1455,159,1220,134,445,178,96,67,262,118,170,107,65,61,811,153,585,99,512,201,19,19,0,40,391,146,16,25,122,86,16,22,22,30,122,10,15.1,6.0,6.1,4.3,21.5,9.4,7.4,4.6,2.2,2.1,26.9,5.1,19.4,3.3,17.4,6.8,1.5,1.5,0.0,1.4,13.0,4.8,1.1,1.7,8.4,5.8,1.3,1.8,1.8,2.4,4.0,0.3,0.4241,0.8586,0.2513,0.733,0.1623,2.4293,0.4346,0.8429,0.6073,0.801,0.1047,0.0,2.3559,0.466,0.8901,0.8901,0.8901,0.3979,0.6911,0.5707,0.178,0.8115,2.6492,0.6283,8.3245,0.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3118,352,151,175,132,63,82,8,18,17,23,0,10,111,92,17,22,28.9,11.4,5.8,4.4,2.1,2.7,0.3,0.6,0.6,0.8,0.0,0.7,3.7,3.0,0.6,0.7
50,Vermont,VT,50025,Windham County,50025967700,Census Tract 9677; Windham County; Vermont,26.658237685794,2630,23,989,101,867,80,434,151,41,28,228,73,114,74,95,69,423,98,512,123,402,104,60,36,0,40,300,139,35,19,101,50,27,40,26,18,518,18,20.0,7.0,3.2,2.2,26.3,8.1,6.9,4.7,3.6,2.6,16.1,3.8,19.5,4.7,15.3,3.9,6.9,4.1,0.0,1.6,11.4,5.3,3.5,1.9,10.2,5.1,3.1,4.6,3.0,2.0,19.7,0.7,0.6597,0.4764,0.4974,0.6649,0.4503,2.7487,0.5916,0.1937,0.623,0.5864,0.7853,0.0,2.1884,0.3508,0.8063,0.8063,0.8063,0.6021,0.8115,0.8534,0.3351,0.9738,3.5759,0.9476,9.3193,0.8063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2843,266,80,38,48,109,138,32,39,1,3,0,10,120,79,0,10,30.7,8.7,1.4,1.8,4.1,5.3,1.2,1.5,0.0,0.1,0.0,0.9,4.6,3.0,0.0,0.9
50,Vermont,VT,50025,Windham County,50025967800,Census Tract 9678; Windham County; Vermont,39.761190911508,1663,238,1104,93,755,102,361,126,39,34,248,75,94,44,93,59,414,83,226,77,182,71,12,18,0,40,49,336,0,14,27,23,5,12,13,14,36,3,21.7,6.9,4.1,3.4,32.8,8.9,6.9,3.1,5.6,3.3,24.9,5.9,13.6,3.8,10.9,4.2,1.6,2.4,0.0,2.5,2.9,20.2,0.0,1.3,2.4,2.0,0.7,1.6,1.7,1.8,2.2,0.4,0.7173,0.6545,0.7592,0.6649,0.7958,3.5917,0.9005,0.7644,0.1309,0.2251,0.1466,0.0,1.267,0.0471,0.0838,0.0838,0.0838,0.0,0.3089,0.4293,0.1518,0.7277,1.6177,0.2042,6.5602,0.2461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087,204,72,0,10,12,14,5,9,0,10,0,10,32,24,0,10,27.0,8.2,0.0,1.3,0.7,0.8,0.3,0.5,0.0,1.3,0.0,1.3,1.9,1.4,0.0,1.3
50,Vermont,VT,50025,Windham County,50025967900,Census Tract 9679; Windham County; Vermont,35.768241016414,1227,256,2995,141,639,120,290,159,15,22,222,62,38,30,52,29,382,103,187,108,97,70,86,83,0,40,77,352,86,46,12,14,0,14,22,18,1,2,23.6,12.0,2.2,3.2,34.7,7.2,4.0,3.1,4.2,2.3,31.1,8.3,15.2,7.0,7.9,5.2,13.4,12.7,0.0,3.3,6.3,28.7,2.9,1.5,0.4,0.5,0.0,2.2,3.4,2.6,0.1,0.2,0.7906,0.2984,0.8115,0.3246,0.5707,2.7958,0.6126,0.9529,0.1885,0.0576,0.9895,0.0,2.1885,0.356,0.3979,0.3979,0.3979,0.5707,0.1047,0.0,0.4136,0.3403,1.4293,0.1466,6.8115,0.3298,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2,2266,195,74,10,16,12,15,22,26,0,10,0,10,33,31,0,10,30.5,10.3,0.8,1.2,1.0,1.3,1.8,2.0,0.0,1.8,0.0,1.8,2.7,2.3,0.0,1.8
50,Vermont,VT,50025,Windham County,50025968000,Census Tract 9680; Windham County; Vermont,40.45036599302,1767,248,2435,147,872,149,185,85,22,29,188,81,75,40,44,34,538,131,222,65,201,98,5,12,1,38,174,342,0,14,35,36,5,12,49,47,0,10,10.5,4.6,2.2,2.7,21.6,8.5,5.2,2.8,2.5,1.9,30.4,6.2,12.6,3.2,11.4,5.5,0.6,1.4,0.1,2.3,9.8,19.3,0.0,0.6,1.4,1.5,0.6,1.4,5.6,5.3,0.0,0.6,0.2356,0.2984,0.2618,0.4503,0.2042,1.4503,0.1518,0.9372,0.0785,0.2775,0.0366,0.4712,1.801,0.1937,0.733,0.733,0.733,0.0,0.2094,0.3874,0.6073,0.0,1.2041,0.0785,5.1884,0.0942,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2034,264,100,0,10,104,66,27,28,0,10,0,10,30,30,13,20,30.3,9.5,0.0,1.3,5.9,3.6,1.5,1.6,0.0,1.3,0.0,1.3,1.7,1.7,0.7,1.1
50,Vermont,VT,50025,Windham County,50025968100,Census Tract 9681; Windham County; Vermont,36.758706160402,1459,263,902,75,518,68,372,214,43,26,180,53,118,125,73,32,306,65,375,117,168,54,62,41,0,40,72,372,0,14,64,38,18,32,17,13,0,10,25.5,14.0,7.0,4.2,34.7,9.2,11.6,11.1,5.0,2.5,21.0,5.0,25.7,5.3,11.5,3.8,11.9,7.8,0.0,2.8,4.9,25.5,0.0,1.6,7.1,4.1,3.5,6.2,3.3,2.6,0.0,0.7,0.8482,0.8796,0.8115,0.9267,0.6859,4.1519,0.9738,0.466,0.9791,0.288,0.9686,0.0,2.7017,0.6806,0.2513,0.2513,0.2513,0.0,0.6021,0.8848,0.3874,0.0,1.8743,0.288,8.9792,0.7853,0,0,0,1,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,3,801,180,62,8,9,18,20,9,13,0,10,0,10,37,43,0,10,34.7,10.2,0.5,0.6,1.2,1.3,0.6,0.9,0.0,1.5,0.0,1.5,2.5,3.0,0.0,1.5
50,Vermont,VT,50025,Windham County,50025968200,Census Tract 9682; Windham County; Vermont,80.066908809554,2102,218,1050,80,613,66,367,160,46,33,184,54,66,28,82,40,377,71,322,99,441,110,18,11,0,40,269,298,0,14,71,31,21,21,13,12,541,74,23.5,9.8,4.7,3.3,30.0,8.2,5.6,2.4,3.9,2.0,17.9,3.9,15.3,3.8,21.0,5.2,2.9,1.8,0.0,1.9,12.8,14.1,0.0,1.3,6.8,3.0,3.4,3.4,2.1,2.0,25.7,2.3,0.7853,0.7801,0.6859,0.4974,0.5079,3.2566,0.8063,0.2984,0.2094,0.911,0.3037,0.0,1.7225,0.1518,0.8796,0.8796,0.8796,0.0,0.5759,0.8691,0.2251,0.9791,2.6492,0.6283,8.5079,0.6911,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,1500,206,47,72,91,77,66,33,34,0,10,0,10,87,46,0,10,33.6,6.4,3.4,4.2,3.7,3.1,1.6,1.6,0.0,1.1,0.0,1.1,4.1,2.2,0.0,1.1
